ID,Condition,Task,Trial,Success,Finish Step,Path Length of Head,Head RotationX,Head RotationY,Head RotationZ,Number_6DOF,Number_Rotation,Number_Scaling,Number_DistanceEnlarging,Number_MoveObject,Time_6DOF,Time_Rotation,Time_Scaling,Time_DistanceEnlarging,Time_MoveObject,Time_DefaultMode,Time_Step1,Time_Step2,Time_AllStep,Total Selections,Successful Selections,Successful Selections_DefaultMode,Successful Selections_Step1,Successful Selections_Step2,Success Rate_DefaultMode,Success Rate_Step1,Success Rate_Step2,Success Rate,Total Path Length of Head,Total Head RotationX,Total Head RotationY,Total Head RotationZ,TotalNumber_6DOF,TotalNumber_Rotation,TotalNumber_Scaling,TotalNumber_DistanceEnlarging,TotalNumber_MoveObject,TotalTime_6DOF,TotalTime_Rotation,TotalTime_Scaling,TotalTime_DistanceEnlarging,TotalTime_MoveObject,AverageTime_6DOF,AverageTime_Rotation,AverageTime_Scaling,AverageTime_DistanceEnlarging,AverageTime_MoveObject,TotalTime_DefaultMode,TotalTime_Step1,TotalTime_Step2,TaskCompletionTime,AverageTime_DefaultMode,AverageTime_Step1,AverageTime_Step2,AverageSelectionTime
0,CNS,Task1,1,False,Default,3.539374,1.650361,2.138066,1.545013,0,0,0,0,0,0,0,0,0,0,10.98769,0,0,10.98769,
0,CNS,Task1,2,False,Default,0.03396258,0.02384669,0.05165111,0.0167133,0,0,0,0,0,0,0,0,0,0,1.571255,0,0,1.571255,
0,CNS,Task1,3,False,Two,0.7541544,1.060304,2.049043,0.5784891,0,0,0,0,0,0,0,0,0,0,1.32681,4.462189,5.227797,11.0168,
0,CNS,Task1,4,False,Two,0.03932054,0.06127051,0.1588855,0.02468763,0,0,0,0,0,0,0,0,0,0,0,0,0.8010215,0.8010215,
0,CNS,Task1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,4,0,0,0,0,0.00,NaN,0.00,0.00,4.37,2.795783,4.397645,2.164903,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,13.88575,4.462189,6.028819,24.37676,3.471438,1.115547,1.507205,6.09419,
